id,userId,user,avatar,vehicle,vehicleId,type,ownerId,city,from,to,days,amount,status,doubleBook,createdAt
BK0580,U377,Karan,K,Nexon,444,Car,OWN0047,Haridwar,2024-02-16,2024-02-20,4,8600,completed,False,2024-01-15
BK0581,U319,Sneha,S,RE Classic 350,202,Bike,OWN0396,Lansdowne,2024-01-30,2024-02-02,3,2130,cancelled,False,2024-01-19
BK0582,U010,Pooja,P,Ather 450X,284,Scooty,OWN0677,Rishikesh,2024-01-28,2024-01-31,3,2094,cancelled,False,2024-01-19
BK0583,U443,Sneha,S,Ather 450X,188,Scooty,OWN0489,Haridwar,2024-03-29,2024-04-05,7,5075,completed,False,2024-03-01
BK0584,U286,Aman,A,Creta,711,Car,OWN0598,Haridwar,2024-02-12,2024-02-14,2,5492,ongoing,False,2024-02-02
BK0585,U051,Sneha,S,Ola S1,914,Scooty,OWN0202,Rishikesh,2024-02-01,2024-02-03,2,1272,completed,False,2024-01-15
BK0586,U142,Karan,K,RE Classic 350,349,Bike,OWN0999,Nainital,2024-03-21,2024-03-23,2,1412,cancelled,False,2024-01-24
BK0587,U118,Neha,N,Ola S1,434,Scooty,OWN0659,Haridwar,2024-01-13,2024-01-16,3,1998,completed,False,2024-01-13
BK0588,U244,Neha,N,TVS Ntorq,956,Scooty,OWN0994,Nainital,2024-01-03,2024-01-06,3,2088,upcoming,False,2024-01-02
BK0589,U098,Rohit,R,Creta,732,Car,OWN0702,Dehradun,2024-02-28,2024-03-06,7,19922,completed,False,2024-01-15
BK0590,U178,Aditi,A,TVS Apache RTR 160,46,Bike,OWN0951,Rishikesh,2024-01-10,2024-01-13,3,1413,ongoing,True,2024-01-04
BK0591,U421,Karan,K,Yamaha R15,136,Bike,OWN0702,Rishikesh,2024-01-13,2024-01-16,3,1953,completed,False,2024-01-02
BK0592,U188,Aman,A,Hero Splendor Plus,970,Bike,OWN0226,Dehradun,2024-02-11,2024-02-14,3,1254,upcoming,False,2024-01-04
BK0593,U412,Aditi,A,Ather 450X,602,Scooty,OWN0567,Haridwar,2024-03-22,2024-03-25,3,1959,cancelled,False,2024-01-20
BK0594,U078,Neha,N,Ola S1,917,Scooty,OWN0024,Auli,2024-03-28,2024-04-03,6,3768,cancelled,False,2024-02-13
BK0595,U202,Neha,N,Yamaha FZ,313,Bike,OWN0436,Haridwar,2024-01-11,2024-01-12,1,615,upcoming,False,2024-01-06
BK0596,U417,Pooja,P,Yamaha FZ,382,Bike,OWN0123,Dehradun,2024-01-12,2024-01-19,7,3969,completed,False,2024-01-09
BK0597,U411,Arjun,A,Yamaha Fascino,833,Scooty,OWN0889,Dehradun,2024-03-03,2024-03-04,1,620,cancelled,False,2024-02-07
BK0598,U047,Pooja,P,KTM Duke 200,865,Bike,OWN0431,Rishikesh,2024-04-03,2024-04-05,2,1526,completed,False,2024-02-14
BK0599,U367,Aman,A,Honda Activa,761,Scooty,OWN0074,Mussoorie,2024-04-03,2024-04-05,2,1222,cancelled,False,2024-02-02
BK0600,U477,Pooja,P,Bajaj Pulsar 150,781,Bike,OWN0293,Dehradun,2024-03-19,2024-03-20,1,383,cancelled,False,2024-01-15
BK0601,U171,Pooja,P,Yamaha R15,709,Bike,OWN0939,Dehradun,2024-04-06,2024-04-10,4,2640,completed,False,2024-01-16
BK0602,U458,Priya,P,Yamaha R15,955,Bike,OWN0615,Dehradun,2024-02-25,2024-02-29,4,2760,completed,False,2024-02-02
BK0603,U324,Sneha,S,Creta,666,Car,OWN0791,Dehradun,2024-02-05,2024-02-07,2,5284,ongoing,False,2024-01-28
BK0604,U062,Sneha,S,Bajaj Pulsar 150,763,Bike,OWN0754,Chakrata,2024-01-18,2024-01-22,4,1956,completed,False,2024-01-18
BK0605,U337,Arjun,A,Honda Activa,374,Scooty,OWN0662,Mussoorie,2024-02-25,2024-03-02,6,3732,completed,False,2024-01-01
BK0606,U448,Rohit,R,Creta,798,Car,OWN0525,Rishikesh,2024-02-28,2024-02-29,1,2606,ongoing,False,2024-01-21
BK0607,U022,Arjun,A,i10,297,Car,OWN0313,Mussoorie,2024-01-08,2024-01-10,2,3122,completed,False,2024-01-07
BK0608,U257,Neha,N,RE Classic 350,829,Bike,OWN0910,Dehradun,2024-03-26,2024-03-29,3,2175,upcoming,False,2024-02-27
BK0609,U236,Sneha,S,Suzuki Access,899,Scooty,OWN0351,Mussoorie,2024-02-09,2024-02-10,1,610,completed,False,2024-01-28
BK0610,U013,Aman,A,TVS Ntorq,935,Scooty,OWN0339,Rishikesh,2024-01-06,2024-01-11,5,3260,cancelled,False,2024-01-01
BK0611,U056,Neha,N,TVS Apache RTR 160,46,Bike,OWN0951,Rishikesh,2024-02-06,2024-02-07,1,471,cancelled,False,2024-01-07
BK0612,U435,Sneha,S,Yamaha R15,52,Bike,OWN0828,Rishikesh,2024-01-28,2024-02-03,6,4506,upcoming,False,2024-01-27
BK0613,U263,Pooja,P,Bajaj Avenger 220,538,Bike,OWN0486,Lansdowne,2024-03-12,2024-03-17,5,2860,completed,False,2024-01-27
BK0614,U020,Arjun,A,WagonR,288,Car,OWN0643,Rishikesh,2024-02-20,2024-02-27,7,9492,upcoming,False,2024-01-16
BK0615,U285,Priya,P,Ola S1,536,Scooty,OWN0096,Dehradun,2024-02-22,2024-02-23,1,629,upcoming,False,2024-02-04
BK0616,U376,Karan,K,RE Classic 350,361,Bike,OWN0877,Mussoorie,2024-03-08,2024-03-09,1,670,cancelled,False,2024-02-23
BK0617,U477,Pooja,P,Suzuki Access,611,Scooty,OWN0240,Rishikesh,2024-02-14,2024-02-15,1,630,upcoming,True,2024-02-07
BK0618,U196,Aman,A,TVS Apache RTR 160,343,Bike,OWN0247,Haridwar,2024-03-12,2024-03-16,4,2304,upcoming,False,2024-02-18
BK0619,U246,Aman,A,Yamaha FZ,181,Bike,OWN0813,Rishikesh,2024-01-05,2024-01-10,5,3095,completed,False,2024-01-02
BK0620,U366,Arjun,A,Yamaha Fascino,500,Scooty,OWN0767,Rishikesh,2024-01-01,2024-01-03,2,1140,cancelled,False,2024-01-01
BK0621,U345,Aditi,A,Hero Splendor Plus,685,Bike,OWN0825,Rishikesh,2024-02-07,2024-02-14,7,2604,ongoing,False,2024-01-13
BK0622,U235,Pooja,P,i20,216,Car,OWN0919,Haridwar,2024-02-23,2024-02-26,3,5502,completed,True,2024-02-03
BK0623,U115,Neha,N,Bajaj Pulsar 150,745,Bike,OWN0490,Mussoorie,2024-04-01,2024-04-07,6,2244,cancelled,True,2024-03-09
BK0624,U114,Aman,A,City,51,Car,OWN0014,Nainital,2024-02-21,2024-02-28,7,16576,upcoming,False,2024-02-03
BK0625,U390,Aman,A,Yamaha FZ,613,Bike,OWN0135,Nainital,2024-03-21,2024-03-26,5,2595,upcoming,False,2024-02-02
BK0626,U178,Aditi,A,Sonet,291,Car,OWN0822,Mussoorie,2024-03-11,2024-03-16,5,10065,completed,False,2024-01-11
BK0627,U134,Aman,A,Hero Splendor Plus,397,Bike,OWN0286,Rishikesh,2024-02-03,2024-02-07,4,1652,upcoming,True,2024-01-28
BK0628,U195,Rahul,R,i10,540,Car,OWN0151,Nainital,2024-04-02,2024-04-07,5,8635,ongoing,False,2024-01-09
BK0629,U445,Karan,K,Suzuki Access,575,Scooty,OWN0614,Dehradun,2024-04-07,2024-04-10,3,1728,upcoming,False,2024-01-11
BK0630,U218,Rahul,R,WagonR,312,Car,OWN0131,Mussoorie,2024-02-25,2024-02-28,3,3891,completed,False,2024-02-08
BK0631,U408,Rahul,R,Creta,375,Car,OWN0392,Rishikesh,2024-02-21,2024-02-28,7,17871,completed,False,2024-01-16
BK0632,U475,Neha,N,KTM Duke 200,769,Bike,OWN0759,Dehradun,2024-03-05,2024-03-06,1,683,completed,False,2024-02-26
BK0633,U108,Aman,A,WagonR,603,Car,OWN0382,Nainital,2024-01-03,2024-01-05,2,2366,cancelled,True,2024-01-02
BK0634,U271,Rahul,R,WagonR,855,Car,OWN0121,Mussoorie,2024-02-24,2024-02-27,3,3705,completed,False,2024-01-14
BK0635,U123,Arjun,A,Hero Splendor Plus,790,Bike,OWN0414,Rishikesh,2024-03-31,2024-04-04,4,1352,upcoming,False,2024-01-31
BK0636,U010,Pooja,P,Bajaj Pulsar 150,694,Bike,OWN0847,Nainital,2024-01-13,2024-01-15,2,886,completed,False,2024-01-09
BK0637,U247,Aditi,A,City,111,Car,OWN0977,Haridwar,2024-01-21,2024-01-26,5,13225,ongoing,False,2024-01-10
BK0638,U281,Sneha,S,TVS Apache RTR 160,493,Bike,OWN0938,Mussoorie,2024-01-20,2024-01-26,6,2808,completed,False,2024-01-05
BK0639,U135,Priya,P,Baleno,681,Car,OWN0344,Mussoorie,2024-01-18,2024-01-19,1,1607,completed,False,2024-01-10
BK0640,U173,Neha,N,Ola S1,329,Scooty,OWN0546,Mussoorie,2024-03-25,2024-03-26,1,690,completed,False,2024-02-07
BK0641,U303,Karan,K,Baleno,33,Car,OWN0527,Nainital,2024-04-05,2024-04-10,5,8580,cancelled,True,2024-03-13
BK0642,U301,Karan,K,Yamaha Fascino,941,Scooty,OWN0973,Haridwar,2024-01-27,2024-02-01,5,2910,upcoming,False,2024-01-13
BK0643,U324,Sneha,S,Suzuki Access,470,Scooty,OWN0475,Dehradun,2024-03-07,2024-03-09,2,1300,upcoming,False,2024-02-09
BK0644,U194,Priya,P,Bajaj Avenger 220,100,Bike,OWN0560,Rishikesh,2024-01-28,2024-02-01,4,2548,completed,False,2024-01-26
BK0645,U396,Rohit,R,Bajaj Avenger 220,289,Bike,OWN0634,Rishikesh,2024-03-08,2024-03-10,2,1108,completed,False,2024-01-08
BK0646,U015,Priya,P,TVS Apache RTR 160,31,Bike,OWN0850,Dehradun,2024-01-11,2024-01-16,5,2340,completed,False,2024-01-03
BK0647,U315,Rahul,R,Sonet,315,Car,OWN0416,Dehradun,2024-01-29,2024-02-03,5,11165,completed,False,2024-01-23
BK0648,U143,Neha,N,TVS Apache RTR 160,109,Bike,OWN0289,Nainital,2024-03-13,2024-03-17,4,2008,upcoming,False,2024-02-22
BK0649,U161,Karan,K,Yamaha Fascino,278,Scooty,OWN0518,Haridwar,2024-04-06,2024-04-10,4,2448,completed,False,2024-03-20
BK0650,U255,Rohit,R,Yamaha Fascino,710,Scooty,OWN0754,Rishikesh,2024-02-15,2024-02-17,2,1060,completed,False,2024-01-25
BK0651,U081,Neha,N,TVS Ntorq,149,Scooty,OWN0931,Dehradun,2024-01-20,2024-01-23,3,1983,ongoing,False,2024-01-13
BK0652,U029,Rahul,R,TVS Jupiter,5,Scooty,OWN0421,Lansdowne,2024-01-17,2024-01-19,2,1158,completed,True,2024-01-08
BK0653,U460,Priya,P,Ather 450X,977,Scooty,OWN0584,Mussoorie,2024-01-05,2024-01-08,3,2085,completed,False,2024-01-04
BK0654,U232,Aman,A,Yamaha FZ,874,Bike,OWN0782,Dehradun,2024-01-14,2024-01-21,7,4354,completed,False,2024-01-11
BK0655,U189,Aman,A,TVS Apache RTR 160,532,Bike,OWN0720,Mussoorie,2024-04-04,2024-04-09,5,2540,completed,False,2024-01-14
BK0656,U473,Pooja,P,Yamaha R15,529,Bike,OWN0009,Haridwar,2024-03-21,2024-03-28,7,4900,completed,False,2024-03-05
BK0657,U452,Priya,P,Yamaha FZ,931,Bike,OWN0068,Rishikesh,2024-02-13,2024-02-14,1,572,completed,False,2024-01-28
BK0658,U023,Aditi,A,RE Classic 350,727,Bike,OWN0608,Haridwar,2024-01-15,2024-01-20,5,3410,completed,False,2024-01-03
BK0659,U250,Priya,P,i10,540,Car,OWN0151,Nainital,2024-02-07,2024-02-12,5,8635,cancelled,False,2024-01-03
BK0660,U299,Aditi,A,KTM Duke 200,571,Bike,OWN0209,Haridwar,2024-01-25,2024-01-29,4,3080,ongoing,False,2024-01-05
BK0661,U243,Arjun,A,Suzuki Access,401,Scooty,OWN0255,Haridwar,2024-02-11,2024-02-16,5,3250,upcoming,False,2024-01-19
BK0662,U156,Sneha,S,Ola S1,311,Scooty,OWN0295,Rishikesh,2024-01-02,2024-01-04,2,1338,completed,False,2024-01-02
BK0663,U356,Sneha,S,Honda Activa,569,Scooty,OWN0167,Mussoorie,2024-02-02,2024-02-04,2,1126,upcoming,False,2024-01-26
BK0664,U098,Rohit,R,Hero Splendor Plus,742,Bike,OWN0424,Nainital,2024-02-01,2024-02-02,1,473,ongoing,False,2024-01-05
BK0665,U154,Aditi,A,Bajaj Avenger 220,376,Bike,OWN0560,Rishikesh,2024-01-29,2024-01-30,1,558,completed,False,2024-01-28
BK0666,U057,Rohit,R,Nexon,936,Car,OWN0208,Dehradun,2024-01-05,2024-01-10,5,11710,cancelled,False,2024-01-04
BK0667,U324,Sneha,S,Ather 450X,602,Scooty,OWN0567,Haridwar,2024-01-16,2024-01-23,7,4571,completed,False,2024-01-08
BK0668,U343,Karan,K,Nexon,588,Car,OWN0334,Haridwar,2024-01-01,2024-01-05,4,8356,completed,False,2024-01-01
BK0669,U233,Rohit,R,Creta,954,Car,OWN0467,Nainital,2024-01-12,2024-01-19,7,18711,upcoming,False,2024-01-12
BK0670,U064,Neha,N,Ola S1,851,Scooty,OWN0483,Rishikesh,2024-03-15,2024-03-16,1,606,upcoming,False,2024-02-10
BK0671,U434,Arjun,A,Ola S1,971,Scooty,OWN0444,Rishikesh,2024-03-25,2024-03-29,4,2468,cancelled,False,2024-02-08
BK0672,U372,Sneha,S,Sonet,498,Car,OWN0884,Dehradun,2024-03-12,2024-03-16,4,8812,upcoming,False,2024-01-28
BK0673,U149,Aditi,A,Suzuki Access,65,Scooty,OWN0003,Haridwar,2024-01-29,2024-01-30,1,639,completed,False,2024-01-03
BK0674,U102,Pooja,P,Baleno,774,Car,OWN0162,Mussoorie,2024-03-07,2024-03-08,1,1716,completed,False,2024-01-14
BK0675,U160,Rahul,R,Yamaha R15,10,Bike,OWN0327,Lansdowne,2024-01-11,2024-01-14,3,2013,cancelled,False,2024-01-03
BK0676,U162,Pooja,P,RE Classic 350,652,Bike,OWN0975,Dehradun,2024-02-26,2024-02-27,1,672,upcoming,False,2024-01-20
BK0677,U160,Rahul,R,Creta,462,Car,OWN0731,Haridwar,2024-03-05,2024-03-06,1,2609,completed,False,2024-02-05
BK0678,U406,Aditi,A,Yamaha R15,49,Bike,OWN0004,Rishikesh,2024-02-19,2024-02-26,7,5117,ongoing,False,2024-02-12
BK0679,U419,Sneha,S,WagonR,516,Car,OWN0124,Rishikesh,2024-03-08,2024-03-12,4,5556,completed,False,2024-01-26
BK0680,U054,Rohit,R,Ather 450X,269,Scooty,OWN0165,Rishikesh,2024-02-15,2024-02-22,7,5040,cancelled,False,2024-01-18
BK0681,U162,Pooja,P,Creta,486,Car,OWN0381,Dehradun,2024-04-07,2024-04-09,2,5242,completed,False,2024-03-25
BK0682,U242,Priya,P,Baleno,615,Car,OWN0318,Dehradun,2024-01-07,2024-01-10,3,4812,ongoing,False,2024-01-01
BK0683,U114,Aman,A,Bajaj Avenger 220,220,Bike,OWN0564,Rishikesh,2024-02-27,2024-03-05,7,3990,completed,False,2024-02-10
BK0684,U298,Aditi,A,Ola S1,629,Scooty,OWN0025,Mussoorie,2024-02-27,2024-03-03,5,3055,completed,False,2024-01-15
BK0685,U127,Aman,A,WagonR,624,Car,OWN0198,Lansdowne,2024-03-31,2024-04-01,1,1209,completed,False,2024-03-19
BK0686,U148,Aman,A,Ather 450X,92,Scooty,OWN0045,Auli,2024-03-21,2024-03-23,2,1324,ongoing,False,2024-01-10
BK0687,U003,Priya,P,Ola S1,854,Scooty,OWN0967,Rishikesh,2024-01-03,2024-01-07,4,2688,completed,False,2024-01-02
BK0688,U180,Rohit,R,i20,240,Car,OWN0463,Mussoorie,2024-03-30,2024-03-31,1,1793,upcoming,False,2024-02-14
BK0689,U251,Aditi,A,Swift,948,Car,OWN0630,Mussoorie,2024-01-31,2024-02-04,4,5448,completed,False,2024-01-02
BK0690,U042,Sneha,S,TVS Apache RTR 160,28,Bike,OWN0197,Nainital,2024-03-18,2024-03-23,5,2925,ongoing,False,2024-02-07
BK0691,U209,Karan,K,Honda Activa,806,Scooty,OWN0774,Chakrata,2024-01-22,2024-01-23,1,613,completed,False,2024-01-02
BK0692,U199,Rohit,R,Creta,954,Car,OWN0467,Nainital,2024-01-03,2024-01-06,3,8019,completed,False,2024-01-02
BK0693,U487,Aman,A,Nexon,534,Car,OWN0489,Haridwar,2024-02-29,2024-03-04,4,9388,upcoming,False,2024-02-05
BK0694,U194,Priya,P,Yamaha Fascino,794,Scooty,OWN0213,Dehradun,2024-03-22,2024-03-28,6,3474,upcoming,False,2024-03-16
BK0695,U140,Arjun,A,Ola S1,521,Scooty,OWN0242,Mussoorie,2024-03-07,2024-03-10,3,1965,completed,False,2024-02-01
BK0696,U208,Rahul,R,i20,828,Car,OWN0041,Dehradun,2024-01-04,2024-01-05,1,1685,completed,False,2024-01-04
BK0697,U409,Sneha,S,Maruti Alto,480,Car,OWN0611,Nainital,2024-04-06,2024-04-07,1,1210,completed,False,2024-01-29
BK0698,U335,Arjun,A,TVS Apache RTR 160,493,Bike,OWN0938,Mussoorie,2024-03-14,2024-03-17,3,1404,completed,False,2024-01-26
BK0699,U418,Aman,A,Nexon,957,Car,OWN0898,Dehradun,2024-02-26,2024-02-27,1,2261,upcoming,False,2024-02-26
BK0700,U038,Aman,A,Creta,453,Car,OWN0264,Mussoorie,2024-03-14,2024-03-15,1,2654,cancelled,False,2024-01-07
BK0701,U019,Neha,N,Sonet,285,Car,OWN0394,Haridwar,2024-01-04,2024-01-09,5,10740,completed,False,2024-01-03
BK0702,U147,Arjun,A,Yamaha R15,301,Bike,OWN0786,Mussoorie,2024-02-15,2024-02-16,1,649,completed,False,2024-01-28
BK0703,U230,Rohit,R,Honda Activa,287,Scooty,OWN0688,Rishikesh,2024-01-30,2024-02-01,2,1118,completed,False,2024-01-17
BK0704,U156,Sneha,S,Ather 450X,680,Scooty,OWN0948,Haridwar,2024-04-03,2024-04-08,5,3595,ongoing,False,2024-02-13
BK0705,U192,Rohit,R,Creta,963,Car,OWN0781,Haridwar,2024-01-30,2024-02-01,2,5330,upcoming,False,2024-01-16
BK0706,U398,Rohit,R,Yamaha FZ,697,Bike,OWN0205,Mussoorie,2024-01-28,2024-01-29,1,546,cancelled,False,2024-01-08
BK0707,U465,Aman,A,Ather 450X,2,Scooty,OWN0128,Mussoorie,2024-01-08,2024-01-15,7,5061,completed,False,2024-01-03
BK0708,U197,Neha,N,Baleno,642,Car,OWN0432,Nainital,2024-02-14,2024-02-18,4,7228,completed,False,2024-01-08
BK0709,U491,Aditi,A,Yamaha Fascino,758,Scooty,OWN0727,Dehradun,2024-03-02,2024-03-07,5,3070,upcoming,False,2024-01-16
BK0710,U054,Rohit,R,TVS Apache RTR 160,466,Bike,OWN0138,Dehradun,2024-03-13,2024-03-15,2,1080,completed,False,2024-01-20
BK0711,U140,Arjun,A,Creta,519,Car,OWN0683,Haridwar,2024-04-01,2024-04-05,4,10652,cancelled,False,2024-01-26
BK0712,U406,Aditi,A,Creta,765,Car,OWN0572,Nainital,2024-03-12,2024-03-19,7,19439,completed,False,2024-02-18
BK0713,U440,Karan,K,Ather 450X,338,Scooty,OWN0084,Mussoorie,2024-02-01,2024-02-07,6,4380,upcoming,False,2024-01-31
BK0714,U338,Rohit,R,Hero Splendor Plus,832,Bike,OWN0802,Mussoorie,2024-03-11,2024-03-15,4,1328,ongoing,False,2024-02-03
BK0715,U360,Priya,P,Maruti Alto,81,Car,OWN0562,Dehradun,2024-02-05,2024-02-07,2,2254,upcoming,False,2024-01-08
BK0716,U459,Aman,A,RE Classic 350,784,Bike,OWN0493,Rishikesh,2024-03-18,2024-03-22,4,2912,completed,False,2024-01-05
BK0717,U221,Rahul,R,TVS Apache RTR 160,7,Bike,OWN0995,Mussoorie,2024-02-16,2024-02-19,3,1689,upcoming,False,2024-01-31
BK0718,U447,Neha,N,Yamaha R15,235,Bike,OWN0903,Rishikesh,2024-02-10,2024-02-17,7,5320,ongoing,False,2024-01-08
BK0719,U451,Neha,N,Creta,735,Car,OWN0211,Rishikesh,2024-02-19,2024-02-20,1,2670,completed,False,2024-01-26
BK0720,U358,Rahul,R,Creta,831,Car,OWN0082,Rishikesh,2024-03-12,2024-03-17,5,13165,upcoming,False,2024-02-17
BK0721,U385,Aditi,A,City,270,Car,OWN0420,Dehradun,2024-02-08,2024-02-12,4,9708,ongoing,False,2024-02-07
BK0722,U274,Rahul,R,Creta,711,Car,OWN0598,Haridwar,2024-02-27,2024-03-03,5,13730,completed,False,2024-01-19
BK0723,U340,Arjun,A,TVS Jupiter,644,Scooty,OWN0758,Rishikesh,2024-02-11,2024-02-17,6,3360,completed,False,2024-01-15
BK0724,U307,Aditi,A,Creta,735,Car,OWN0211,Rishikesh,2024-02-02,2024-02-04,2,5340,upcoming,False,2024-01-07
BK0725,U371,Rahul,R,Ola S1,554,Scooty,OWN0467,Rishikesh,2024-02-20,2024-02-24,4,2776,cancelled,False,2024-01-10
BK0726,U186,Sneha,S,i20,330,Car,OWN0726,Rishikesh,2024-03-18,2024-03-20,2,3630,upcoming,False,2024-01-04
BK0727,U319,Sneha,S,Ola S1,947,Scooty,OWN0622,Mussoorie,2024-02-19,2024-02-21,2,1354,completed,True,2024-02-12
BK0728,U042,Sneha,S,Ather 450X,803,Scooty,OWN0256,Rishikesh,2024-01-15,2024-01-22,7,5131,cancelled,False,2024-01-01
BK0729,U043,Rohit,R,KTM Duke 200,838,Bike,OWN0943,Rishikesh,2024-02-24,2024-02-27,3,2064,completed,False,2024-02-24
BK0730,U300,Aditi,A,Nexon,471,Car,OWN0101,Rishikesh,2024-03-12,2024-03-14,2,4154,completed,False,2024-03-06
BK0731,U042,Sneha,S,Ola S1,143,Scooty,OWN0545,Dehradun,2024-01-30,2024-01-31,1,656,completed,True,2024-01-24
BK0732,U285,Priya,P,i10,525,Car,OWN0652,Rishikesh,2024-03-24,2024-03-26,2,3462,cancelled,False,2024-02-08
BK0733,U341,Aman,A,Honda Activa,995,Scooty,OWN0261,Rishikesh,2024-03-14,2024-03-18,4,2560,upcoming,False,2024-03-12
BK0734,U437,Rahul,R,Yamaha R15,415,Bike,OWN0653,Lansdowne,2024-01-17,2024-01-21,4,2488,completed,False,2024-01-07
BK0735,U038,Aman,A,Maruti Alto,63,Car,OWN0343,Rishikesh,2024-03-26,2024-03-29,3,3711,completed,False,2024-03-04
BK0736,U347,Sneha,S,Honda Activa,911,Scooty,OWN0885,Rishikesh,2024-03-21,2024-03-25,4,2284,completed,False,2024-02-22
BK0737,U439,Aman,A,Suzuki Access,923,Scooty,OWN0289,Dehradun,2024-02-10,2024-02-13,3,1926,cancelled,False,2024-02-08
BK0738,U071,Aman,A,TVS Apache RTR 160,130,Bike,OWN0886,Mussoorie,2024-04-08,2024-04-09,1,498,upcoming,False,2024-01-18
BK0739,U011,Priya,P,RE Classic 350,421,Bike,OWN0129,Dehradun,2024-04-06,2024-04-08,2,1418,completed,False,2024-02-20
BK0740,U421,Karan,K,RE Classic 350,295,Bike,OWN0410,Dehradun,2024-03-02,2024-03-03,1,702,completed,False,2024-02-10
BK0741,U322,Aditi,A,Sonet,999,Car,OWN0374,Rishikesh,2024-01-29,2024-02-04,6,13152,completed,False,2024-01-14
BK0742,U135,Priya,P,i20,783,Car,OWN0088,Rishikesh,2024-03-29,2024-03-30,1,1773,upcoming,False,2024-01-31
BK0743,U217,Rahul,R,Creta,519,Car,OWN0683,Haridwar,2024-02-10,2024-02-12,2,5326,upcoming,False,2024-01-05
BK0744,U212,Rahul,R,Yamaha R15,868,Bike,OWN0409,Mussoorie,2024-02-25,2024-02-29,4,2440,completed,True,2024-01-16
BK0745,U076,Pooja,P,Sonet,231,Car,OWN0146,Haridwar,2024-03-14,2024-03-21,7,14749,cancelled,False,2024-03-14
BK0746,U376,Karan,K,Baleno,234,Car,OWN0829,Haridwar,2024-01-23,2024-01-29,6,9474,completed,False,2024-01-18
BK0747,U077,Aditi,A,Hero Splendor Plus,907,Bike,OWN0729,Rishikesh,2024-02-21,2024-02-27,6,2232,ongoing,False,2024-01-12
BK0748,U195,Rahul,R,Bajaj Pulsar 150,910,Bike,OWN0958,Nainital,2024-01-31,2024-02-05,5,2395,ongoing,False,2024-01-20
BK0749,U434,Arjun,A,Bajaj Pulsar 150,640,Bike,OWN0286,Dehradun,2024-02-11,2024-02-16,5,2300,completed,False,2024-01-21
BK0750,U095,Karan,K,Ather 450X,929,Scooty,OWN0096,Dehradun,2024-02-23,2024-02-28,5,3580,cancelled,False,2024-01-20
BK0751,U351,Aman,A,TVS Ntorq,533,Scooty,OWN0001,Dehradun,2024-04-07,2024-04-10,3,1974,completed,False,2024-04-05
BK0752,U323,Aditi,A,Ather 450X,440,Scooty,OWN0762,Auli,2024-03-31,2024-04-07,7,4725,cancelled,False,2024-03-05
BK0753,U058,Aman,A,i20,894,Car,OWN0388,Haridwar,2024-01-10,2024-01-11,1,1676,completed,False,2024-01-04
BK0754,U114,Aman,A,Maruti Alto,48,Car,OWN0324,Haridwar,2024-02-02,2024-02-06,4,4792,completed,False,2024-01-02
BK0755,U165,Karan,K,Creta,576,Car,OWN0622,Rishikesh,2024-03-02,2024-03-06,4,10508,completed,False,2024-01-21
BK0756,U360,Priya,P,i10,357,Car,OWN0009,Dehradun,2024-03-27,2024-04-01,5,8330,upcoming,False,2024-01-08
BK0757,U395,Arjun,A,TVS Jupiter,656,Scooty,OWN0418,Rishikesh,2024-03-30,2024-04-03,4,2560,completed,False,2024-03-08
BK0758,U246,Aman,A,Bajaj Pulsar 150,952,Bike,OWN0719,Dehradun,2024-01-07,2024-01-12,5,2065,completed,False,2024-01-05
BK0759,U051,Sneha,S,Nexon,705,Car,OWN0074,Rishikesh,2024-01-03,2024-01-05,2,4656,cancelled,False,2024-01-02
BK0760,U489,Pooja,P,Yamaha Fascino,242,Scooty,OWN0876,Dehradun,2024-01-22,2024-01-26,4,2464,completed,False,2024-01-13
BK0761,U203,Neha,N,TVS Ntorq,743,Scooty,OWN0242,Haridwar,2024-01-28,2024-01-29,1,693,completed,False,2024-01-17
BK0762,U153,Arjun,A,i10,75,Car,OWN0145,Haridwar,2024-01-01,2024-01-06,5,8270,completed,False,2024-01-01
BK0763,U337,Arjun,A,Yamaha Fascino,635,Scooty,OWN0717,Mussoorie,2024-03-13,2024-03-18,5,2750,upcoming,False,2024-01-30
BK0764,U370,Priya,P,TVS Ntorq,467,Scooty,OWN0159,Rishikesh,2024-03-14,2024-03-21,7,4683,completed,False,2024-02-15
BK0765,U251,Aditi,A,Yamaha FZ,874,Bike,OWN0782,Dehradun,2024-02-10,2024-02-15,5,3110,cancelled,False,2024-02-06
BK0766,U493,Priya,P,Suzuki Access,659,Scooty,OWN0698,Dehradun,2024-01-19,2024-01-26,7,4515,completed,False,2024-01-09
BK0767,U350,Arjun,A,TVS Apache RTR 160,88,Bike,OWN0650,Dehradun,2024-01-09,2024-01-10,1,580,upcoming,False,2024-01-07
BK0768,U494,Arjun,A,Swift,945,Car,OWN0634,Haridwar,2024-01-02,2024-01-06,4,5812,completed,False,2024-01-02
BK0769,U076,Pooja,P,KTM Duke 200,985,Bike,OWN0045,Dehradun,2024-02-20,2024-02-23,3,2289,upcoming,False,2024-01-28
BK0770,U054,Rohit,R,Bajaj Avenger 220,106,Bike,OWN0316,Rishikesh,2024-02-16,2024-02-18,2,1076,upcoming,False,2024-01-11
BK0771,U106,Neha,N,Nexon,213,Car,OWN0045,Rishikesh,2024-01-02,2024-01-03,1,2263,upcoming,True,2024-01-02
BK0772,U490,Rahul,R,Yamaha R15,256,Bike,OWN0475,Mussoorie,2024-04-05,2024-04-06,1,714,upcoming,False,2024-03-14
