id,booking,userId,user,vehicleId,city,type,amount,tax,platformFee,net,date,status,fraud,paymentMode,vehicleName,userName
TXN0609,BK0609,U236,Sneha,899,Mussoorie,Scooty,610,110,92,408,2024-02-09,received,False,Cash,Suzuki Access,Sneha
TXN0610,BK0610,U013,Aman,935,Rishikesh,Scooty,3260,587,489,2184,2024-01-06,refunded,False,Cash,TVS Ntorq,Aman
TXN0611,BK0611,U056,Neha,46,Rishikesh,Bike,471,85,71,315,2024-02-06,received,False,Net Banking,TVS Apache RTR 160,Neha
TXN0612,BK0612,U435,Sneha,52,Rishikesh,Bike,4506,811,676,3019,2024-01-28,pending,False,UPI,Yamaha R15,Sneha
TXN0613,BK0613,U263,Pooja,538,Lansdowne,Bike,2860,515,429,1916,2024-03-12,received,False,Cash,Bajaj Avenger 220,Pooja
TXN0614,BK0614,U020,Arjun,288,Rishikesh,Car,9492,1709,1424,6359,2024-02-20,received,False,Card,WagonR,Arjun
TXN0615,BK0615,U285,Priya,536,Dehradun,Scooty,629,113,94,422,2024-02-22,pending,False,Cash,Ola S1,Priya
TXN0616,BK0616,U376,Karan,361,Mussoorie,Bike,670,121,100,449,2024-03-08,refunded,True,Net Banking,RE Classic 350,Karan
TXN0617,BK0617,U477,Pooja,611,Rishikesh,Scooty,630,113,94,423,2024-02-14,received,False,UPI,Suzuki Access,Pooja
TXN0618,BK0618,U196,Aman,343,Haridwar,Bike,2304,415,346,1543,2024-03-12,received,False,Net Banking,TVS Apache RTR 160,Aman
TXN0619,BK0619,U246,Aman,181,Rishikesh,Bike,3095,557,464,2074,2024-01-05,received,False,UPI,Yamaha FZ,Aman
TXN0620,BK0620,U366,Arjun,500,Rishikesh,Scooty,1140,205,171,764,2024-01-01,refunded,False,Cash,Yamaha Fascino,Arjun
TXN0621,BK0621,U345,Aditi,685,Rishikesh,Bike,2604,469,391,1744,2024-02-07,pending,False,Net Banking,Hero Splendor Plus,Aditi
TXN0622,BK0622,U235,Pooja,216,Haridwar,Car,5502,990,825,3687,2024-02-23,received,False,UPI,i20,Pooja
TXN0623,BK0623,U115,Neha,745,Mussoorie,Bike,2244,404,337,1503,2024-04-01,refunded,True,Cash,Bajaj Pulsar 150,Neha
TXN0624,BK0624,U114,Aman,51,Nainital,Car,16576,2984,2486,11106,2024-02-21,pending,False,Net Banking,City,Aman
TXN0625,BK0625,U390,Aman,613,Nainital,Bike,2595,467,389,1739,2024-03-21,pending,False,Net Banking,Yamaha FZ,Aman
TXN0626,BK0626,U178,Aditi,291,Mussoorie,Car,10065,1812,1510,6743,2024-03-11,received,False,Cash,Sonet,Aditi
TXN0627,BK0627,U134,Aman,397,Rishikesh,Bike,1652,297,248,1107,2024-02-03,pending,False,UPI,Hero Splendor Plus,Aman
TXN0628,BK0628,U195,Rahul,540,Nainital,Car,8635,1554,1295,5786,2024-04-02,pending,False,Cash,i10,Rahul
TXN0629,BK0629,U445,Karan,575,Dehradun,Scooty,1728,311,259,1158,2024-04-07,received,False,Net Banking,Suzuki Access,Karan
TXN0630,BK0630,U218,Rahul,312,Mussoorie,Car,3891,700,584,2607,2024-02-25,received,False,UPI,WagonR,Rahul
TXN0631,BK0631,U408,Rahul,375,Rishikesh,Car,17871,3217,2681,11973,2024-02-21,received,False,Net Banking,Creta,Rahul
TXN0632,BK0632,U475,Neha,769,Dehradun,Bike,683,123,102,458,2024-03-05,received,False,Card,KTM Duke 200,Neha
TXN0633,BK0633,U108,Aman,603,Nainital,Car,2366,426,355,1585,2024-01-03,received,False,Card,WagonR,Aman
TXN0634,BK0634,U271,Rahul,855,Mussoorie,Car,3705,667,556,2482,2024-02-24,received,False,Card,WagonR,Rahul
TXN0635,BK0635,U123,Arjun,790,Rishikesh,Bike,1352,243,203,906,2024-03-31,pending,False,Card,Hero Splendor Plus,Arjun
TXN0636,BK0636,U010,Pooja,694,Nainital,Bike,886,159,133,594,2024-01-13,received,False,Cash,Bajaj Pulsar 150,Pooja
TXN0637,BK0637,U247,Aditi,111,Haridwar,Car,13225,2380,1984,8861,2024-01-21,pending,True,Net Banking,City,Aditi
TXN0638,BK0638,U281,Sneha,493,Mussoorie,Bike,2808,505,421,1882,2024-01-20,received,False,Card,TVS Apache RTR 160,Sneha
TXN0639,BK0639,U135,Priya,681,Mussoorie,Car,1607,289,241,1077,2024-01-18,received,False,UPI,Baleno,Priya
TXN0640,BK0640,U173,Neha,329,Mussoorie,Scooty,690,124,104,462,2024-03-25,received,False,Cash,Ola S1,Neha
TXN0641,BK0641,U303,Karan,33,Nainital,Car,8580,1544,1287,5749,2024-04-05,received,False,Cash,Baleno,Karan
TXN0642,BK0642,U301,Karan,941,Haridwar,Scooty,2910,524,436,1950,2024-01-27,received,False,UPI,Yamaha Fascino,Karan
TXN0643,BK0643,U324,Sneha,470,Dehradun,Scooty,1300,234,195,871,2024-03-07,pending,False,UPI,Suzuki Access,Sneha
TXN0644,BK0644,U194,Priya,100,Rishikesh,Bike,2548,459,382,1707,2024-01-28,received,False,Net Banking,Bajaj Avenger 220,Priya
TXN0645,BK0645,U396,Rohit,289,Rishikesh,Bike,1108,199,166,743,2024-03-08,received,False,Card,Bajaj Avenger 220,Rohit
TXN0646,BK0646,U015,Priya,31,Dehradun,Bike,2340,421,351,1568,2024-01-11,received,False,Card,TVS Apache RTR 160,Priya
TXN0647,BK0647,U315,Rahul,315,Dehradun,Car,11165,2010,1675,7480,2024-01-29,received,False,UPI,Sonet,Rahul
TXN0648,BK0648,U143,Neha,109,Nainital,Bike,2008,361,301,1346,2024-03-13,received,False,Net Banking,TVS Apache RTR 160,Neha
TXN0649,BK0649,U161,Karan,278,Haridwar,Scooty,2448,441,367,1640,2024-04-06,received,False,Net Banking,Yamaha Fascino,Karan
TXN0650,BK0650,U255,Rohit,710,Rishikesh,Scooty,1060,191,159,710,2024-02-15,received,False,Card,Yamaha Fascino,Rohit
TXN0651,BK0651,U081,Neha,149,Dehradun,Scooty,1983,357,297,1329,2024-01-20,pending,False,Net Banking,TVS Ntorq,Neha
TXN0652,BK0652,U029,Rahul,5,Lansdowne,Scooty,1158,208,174,776,2024-01-17,received,False,Net Banking,TVS Jupiter,Rahul
TXN0653,BK0653,U460,Priya,977,Mussoorie,Scooty,2085,375,313,1397,2024-01-05,received,False,Net Banking,Ather 450X,Priya
TXN0654,BK0654,U232,Aman,874,Dehradun,Bike,4354,784,653,2917,2024-01-14,received,False,Net Banking,Yamaha FZ,Aman
TXN0655,BK0655,U189,Aman,532,Mussoorie,Bike,2540,457,381,1702,2024-04-04,received,False,UPI,TVS Apache RTR 160,Aman
TXN0656,BK0656,U473,Pooja,529,Haridwar,Bike,4900,882,735,3283,2024-03-21,received,False,Card,Yamaha R15,Pooja
TXN0657,BK0657,U452,Priya,931,Rishikesh,Bike,572,103,86,383,2024-02-13,received,False,Card,Yamaha FZ,Priya
TXN0658,BK0658,U023,Aditi,727,Haridwar,Bike,3410,614,512,2284,2024-01-15,received,False,Net Banking,RE Classic 350,Aditi
TXN0659,BK0659,U250,Priya,540,Nainital,Car,8635,1554,1295,5786,2024-02-07,refunded,False,UPI,i10,Priya
TXN0660,BK0660,U299,Aditi,571,Haridwar,Bike,3080,554,462,2064,2024-01-25,pending,False,Net Banking,KTM Duke 200,Aditi
TXN0661,BK0661,U243,Arjun,401,Haridwar,Scooty,3250,585,488,2177,2024-02-11,received,False,Cash,Suzuki Access,Arjun
TXN0662,BK0662,U156,Sneha,311,Rishikesh,Scooty,1338,241,201,896,2024-01-02,received,False,UPI,Ola S1,Sneha
TXN0663,BK0663,U356,Sneha,569,Mussoorie,Scooty,1126,203,169,754,2024-02-02,received,False,Net Banking,Honda Activa,Sneha
TXN0664,BK0664,U098,Rohit,742,Nainital,Bike,473,85,71,317,2024-02-01,pending,False,Net Banking,Hero Splendor Plus,Rohit
TXN0665,BK0665,U154,Aditi,376,Rishikesh,Bike,558,100,84,374,2024-01-29,received,False,Cash,Bajaj Avenger 220,Aditi
TXN0666,BK0666,U057,Rohit,936,Dehradun,Car,11710,2108,1756,7846,2024-01-05,refunded,False,UPI,Nexon,Rohit
TXN0667,BK0667,U324,Sneha,602,Haridwar,Scooty,4571,823,686,3062,2024-01-16,received,False,Cash,Ather 450X,Sneha
TXN0668,BK0668,U343,Karan,588,Haridwar,Car,8356,1504,1253,5599,2024-01-01,received,False,Card,Nexon,Karan
TXN0669,BK0669,U233,Rohit,954,Nainital,Car,18711,3368,2807,12536,2024-01-12,pending,False,Net Banking,Creta,Rohit
TXN0670,BK0670,U064,Neha,851,Rishikesh,Scooty,606,109,91,406,2024-03-15,received,False,Cash,Ola S1,Neha
TXN0671,BK0671,U434,Arjun,971,Rishikesh,Scooty,2468,444,370,1654,2024-03-25,refunded,False,UPI,Ola S1,Arjun
TXN0672,BK0672,U372,Sneha,498,Dehradun,Car,8812,1586,1322,5904,2024-03-12,pending,False,Net Banking,Sonet,Sneha
TXN0673,BK0673,U149,Aditi,65,Haridwar,Scooty,639,115,96,428,2024-01-29,received,False,Card,Suzuki Access,Aditi
TXN0674,BK0674,U102,Pooja,774,Mussoorie,Car,1716,309,257,1150,2024-03-07,received,False,Net Banking,Baleno,Pooja
TXN0675,BK0675,U160,Rahul,10,Lansdowne,Bike,2013,362,302,1349,2024-01-11,received,False,Cash,Yamaha R15,Rahul
TXN0676,BK0676,U162,Pooja,652,Dehradun,Bike,672,121,101,450,2024-02-26,received,False,Card,RE Classic 350,Pooja
TXN0677,BK0677,U160,Rahul,462,Haridwar,Car,2609,470,391,1748,2024-03-05,received,False,Net Banking,Creta,Rahul
TXN0678,BK0678,U406,Aditi,49,Rishikesh,Bike,5117,921,768,3428,2024-02-19,pending,False,Card,Yamaha R15,Aditi
TXN0679,BK0679,U419,Sneha,516,Rishikesh,Car,5556,1000,833,3723,2024-03-08,received,False,Cash,WagonR,Sneha
TXN0680,BK0680,U054,Rohit,269,Rishikesh,Scooty,5040,907,756,3377,2024-02-15,refunded,False,UPI,Ather 450X,Rohit
TXN0681,BK0681,U162,Pooja,486,Dehradun,Car,5242,944,786,3512,2024-04-07,received,False,Cash,Creta,Pooja
TXN0682,BK0682,U242,Priya,615,Dehradun,Car,4812,866,722,3224,2024-01-07,pending,False,Card,Baleno,Priya
TXN0683,BK0683,U114,Aman,220,Rishikesh,Bike,3990,718,598,2674,2024-02-27,received,False,Net Banking,Bajaj Avenger 220,Aman
TXN0684,BK0684,U298,Aditi,629,Mussoorie,Scooty,3055,550,458,2047,2024-02-27,received,False,Net Banking,Ola S1,Aditi
TXN0685,BK0685,U127,Aman,624,Lansdowne,Car,1209,218,181,810,2024-03-31,received,False,Cash,WagonR,Aman
TXN0686,BK0686,U148,Aman,92,Auli,Scooty,1324,238,199,887,2024-03-21,pending,False,UPI,Ather 450X,Aman
TXN0687,BK0687,U003,Priya,854,Rishikesh,Scooty,2688,484,403,1801,2024-01-03,received,False,Cash,Ola S1,Priya
TXN0688,BK0688,U180,Rohit,240,Mussoorie,Car,1793,323,269,1201,2024-03-30,pending,False,Net Banking,i20,Rohit
TXN0689,BK0689,U251,Aditi,948,Mussoorie,Car,5448,981,817,3650,2024-01-31,received,False,Net Banking,Swift,Aditi
TXN0690,BK0690,U042,Sneha,28,Nainital,Bike,2925,526,439,1960,2024-03-18,pending,False,UPI,TVS Apache RTR 160,Sneha
TXN0691,BK0691,U209,Karan,806,Chakrata,Scooty,613,110,92,411,2024-01-22,received,False,Card,Honda Activa,Karan
TXN0692,BK0692,U199,Rohit,954,Nainital,Car,8019,1443,1203,5373,2024-01-03,received,False,Net Banking,Creta,Rohit
TXN0693,BK0693,U487,Aman,534,Haridwar,Car,9388,1690,1408,6290,2024-02-29,received,False,Net Banking,Nexon,Aman
TXN0694,BK0694,U194,Priya,794,Dehradun,Scooty,3474,625,521,2328,2024-03-22,received,False,UPI,Yamaha Fascino,Priya
TXN0695,BK0695,U140,Arjun,521,Mussoorie,Scooty,1965,354,295,1316,2024-03-07,received,False,UPI,Ola S1,Arjun
TXN0696,BK0696,U208,Rahul,828,Dehradun,Car,1685,303,253,1129,2024-01-04,received,False,Net Banking,i20,Rahul
TXN0697,BK0697,U409,Sneha,480,Nainital,Car,1210,218,182,810,2024-04-06,received,False,Net Banking,Maruti Alto,Sneha
TXN0698,BK0698,U335,Arjun,493,Mussoorie,Bike,1404,253,211,940,2024-03-14,received,False,Card,TVS Apache RTR 160,Arjun
TXN0699,BK0699,U418,Aman,957,Dehradun,Car,2261,407,339,1515,2024-02-26,pending,False,UPI,Nexon,Aman
TXN0700,BK0700,U038,Aman,453,Mussoorie,Car,2654,478,398,1778,2024-03-14,refunded,False,Net Banking,Creta,Aman
TXN0701,BK0701,U019,Neha,285,Haridwar,Car,10740,1933,1611,7196,2024-01-04,received,False,Cash,Sonet,Neha
TXN0702,BK0702,U147,Arjun,301,Mussoorie,Bike,649,117,97,435,2024-02-15,received,False,Card,Yamaha R15,Arjun
TXN0703,BK0703,U230,Rohit,287,Rishikesh,Scooty,1118,201,168,749,2024-01-30,received,False,Net Banking,Honda Activa,Rohit
TXN0704,BK0704,U156,Sneha,680,Haridwar,Scooty,3595,647,539,2409,2024-04-03,pending,False,Net Banking,Ather 450X,Sneha
TXN0705,BK0705,U192,Rohit,963,Haridwar,Car,5330,959,800,3571,2024-01-30,received,False,Cash,Creta,Rohit
TXN0706,BK0706,U398,Rohit,697,Mussoorie,Bike,546,98,82,366,2024-01-28,refunded,False,UPI,Yamaha FZ,Rohit
TXN0707,BK0707,U465,Aman,2,Mussoorie,Scooty,5061,911,759,3391,2024-01-08,received,False,UPI,Ather 450X,Aman
TXN0708,BK0708,U197,Neha,642,Nainital,Car,7228,1301,1084,4843,2024-02-14,received,False,Net Banking,Baleno,Neha
TXN0709,BK0709,U491,Aditi,758,Dehradun,Scooty,3070,553,460,2057,2024-03-02,received,False,UPI,Yamaha Fascino,Aditi
TXN0710,BK0710,U054,Rohit,466,Dehradun,Bike,1080,194,162,724,2024-03-13,received,False,Net Banking,TVS Apache RTR 160,Rohit
TXN0711,BK0711,U140,Arjun,519,Haridwar,Car,10652,1917,1598,7137,2024-04-01,received,False,Card,Creta,Arjun
TXN0712,BK0712,U406,Aditi,765,Nainital,Car,19439,3499,2916,13024,2024-03-12,received,False,Cash,Creta,Aditi
TXN0713,BK0713,U440,Karan,338,Mussoorie,Scooty,4380,788,657,2935,2024-02-01,received,False,Cash,Ather 450X,Karan
TXN0714,BK0714,U338,Rohit,832,Mussoorie,Bike,1328,239,199,890,2024-03-11,pending,False,Card,Hero Splendor Plus,Rohit
TXN0715,BK0715,U360,Priya,81,Dehradun,Car,2254,406,338,1510,2024-02-05,received,True,UPI,Maruti Alto,Priya
TXN0716,BK0716,U459,Aman,784,Rishikesh,Bike,2912,524,437,1951,2024-03-18,received,False,Cash,RE Classic 350,Aman
TXN0717,BK0717,U221,Rahul,7,Mussoorie,Bike,1689,304,253,1132,2024-02-16,pending,False,Card,TVS Apache RTR 160,Rahul
TXN0718,BK0718,U447,Neha,235,Rishikesh,Bike,5320,958,798,3564,2024-02-10,pending,False,Cash,Yamaha R15,Neha
TXN0719,BK0719,U451,Neha,735,Rishikesh,Car,2670,481,400,1789,2024-02-19,received,False,UPI,Creta,Neha
TXN0720,BK0720,U358,Rahul,831,Rishikesh,Car,13165,2370,1975,8820,2024-03-12,received,False,Net Banking,Creta,Rahul
TXN0721,BK0721,U385,Aditi,270,Dehradun,Car,9708,1747,1456,6505,2024-02-08,pending,False,Cash,City,Aditi
TXN0722,BK0722,U274,Rahul,711,Haridwar,Car,13730,2471,2060,9199,2024-02-27,received,False,Net Banking,Creta,Rahul
TXN0723,BK0723,U340,Arjun,644,Rishikesh,Scooty,3360,605,504,2251,2024-02-11,received,False,Cash,TVS Jupiter,Arjun
TXN0724,BK0724,U307,Aditi,735,Rishikesh,Car,5340,961,801,3578,2024-02-02,pending,False,Net Banking,Creta,Aditi
TXN0725,BK0725,U371,Rahul,554,Rishikesh,Scooty,2776,500,416,1860,2024-02-20,received,False,Net Banking,Ola S1,Rahul
TXN0726,BK0726,U186,Sneha,330,Rishikesh,Car,3630,653,544,2433,2024-03-18,pending,False,Card,i20,Sneha
TXN0727,BK0727,U319,Sneha,947,Mussoorie,Scooty,1354,244,203,907,2024-02-19,received,False,Net Banking,Ola S1,Sneha
TXN0728,BK0728,U042,Sneha,803,Rishikesh,Scooty,5131,924,770,3437,2024-01-15,received,False,Net Banking,Ather 450X,Sneha
TXN0729,BK0729,U043,Rohit,838,Rishikesh,Bike,2064,372,310,1382,2024-02-24,received,False,Card,KTM Duke 200,Rohit
TXN0730,BK0730,U300,Aditi,471,Rishikesh,Car,4154,748,623,2783,2024-03-12,received,False,Cash,Nexon,Aditi
TXN0731,BK0731,U042,Sneha,143,Dehradun,Scooty,656,118,98,440,2024-01-30,received,False,Net Banking,Ola S1,Sneha
TXN0732,BK0732,U285,Priya,525,Rishikesh,Car,3462,623,519,2320,2024-03-24,received,False,Net Banking,i10,Priya
TXN0733,BK0733,U341,Aman,995,Rishikesh,Scooty,2560,461,384,1715,2024-03-14,received,False,Cash,Honda Activa,Aman
TXN0734,BK0734,U437,Rahul,415,Lansdowne,Bike,2488,448,373,1667,2024-01-17,received,False,Cash,Yamaha R15,Rahul
TXN0735,BK0735,U038,Aman,63,Rishikesh,Car,3711,668,557,2486,2024-03-26,received,False,Card,Maruti Alto,Aman
TXN0736,BK0736,U347,Sneha,911,Rishikesh,Scooty,2284,411,343,1530,2024-03-21,received,False,Net Banking,Honda Activa,Sneha
TXN0737,BK0737,U439,Aman,923,Dehradun,Scooty,1926,347,289,1290,2024-02-10,refunded,False,Cash,Suzuki Access,Aman
TXN0738,BK0738,U071,Aman,130,Mussoorie,Bike,498,90,75,333,2024-04-08,received,False,Card,TVS Apache RTR 160,Aman
TXN0739,BK0739,U011,Priya,421,Dehradun,Bike,1418,255,213,950,2024-04-06,received,False,Net Banking,RE Classic 350,Priya
TXN0740,BK0740,U421,Karan,295,Dehradun,Bike,702,126,105,471,2024-03-02,received,False,Net Banking,RE Classic 350,Karan
TXN0741,BK0741,U322,Aditi,999,Rishikesh,Car,13152,2367,1973,8812,2024-01-29,received,False,Card,Sonet,Aditi
TXN0742,BK0742,U135,Priya,783,Rishikesh,Car,1773,319,266,1188,2024-03-29,received,False,Card,i20,Priya
TXN0743,BK0743,U217,Rahul,519,Haridwar,Car,5326,959,799,3568,2024-02-10,pending,False,Cash,Creta,Rahul
TXN0744,BK0744,U212,Rahul,868,Mussoorie,Bike,2440,439,366,1635,2024-02-25,received,False,Cash,Yamaha R15,Rahul
TXN0745,BK0745,U076,Pooja,231,Haridwar,Car,14749,2655,2212,9882,2024-03-14,received,False,UPI,Sonet,Pooja
TXN0746,BK0746,U376,Karan,234,Haridwar,Car,9474,1705,1421,6348,2024-01-23,received,False,Card,Baleno,Karan
TXN0747,BK0747,U077,Aditi,907,Rishikesh,Bike,2232,402,335,1495,2024-02-21,pending,False,Cash,Hero Splendor Plus,Aditi
TXN0748,BK0748,U195,Rahul,910,Nainital,Bike,2395,431,359,1605,2024-01-31,pending,False,Card,Bajaj Pulsar 150,Rahul
TXN0749,BK0749,U434,Arjun,640,Dehradun,Bike,2300,414,345,1541,2024-02-11,received,False,Net Banking,Bajaj Pulsar 150,Arjun
TXN0750,BK0750,U095,Karan,929,Dehradun,Scooty,3580,644,537,2399,2024-02-23,received,False,UPI,Ather 450X,Karan
TXN0751,BK0751,U351,Aman,533,Dehradun,Scooty,1974,355,296,1323,2024-04-07,received,False,Card,TVS Ntorq,Aman
TXN0752,BK0752,U323,Aditi,440,Auli,Scooty,4725,850,709,3166,2024-03-31,received,False,UPI,Ather 450X,Aditi
TXN0753,BK0753,U058,Aman,894,Haridwar,Car,1676,302,251,1123,2024-01-10,received,False,Card,i20,Aman
TXN0754,BK0754,U114,Aman,48,Haridwar,Car,4792,863,719,3210,2024-02-02,received,False,Card,Maruti Alto,Aman
TXN0755,BK0755,U165,Karan,576,Rishikesh,Car,10508,1891,1576,7041,2024-03-02,received,False,UPI,Creta,Karan
TXN0756,BK0756,U360,Priya,357,Dehradun,Car,8330,1499,1250,5581,2024-03-27,pending,False,Cash,i10,Priya
TXN0757,BK0757,U395,Arjun,656,Rishikesh,Scooty,2560,461,384,1715,2024-03-30,received,False,Net Banking,TVS Jupiter,Arjun
TXN0758,BK0758,U246,Aman,952,Dehradun,Bike,2065,372,310,1383,2024-01-07,received,False,UPI,Bajaj Pulsar 150,Aman
TXN0759,BK0759,U051,Sneha,705,Rishikesh,Car,4656,838,698,3120,2024-01-03,received,False,Net Banking,Nexon,Sneha
TXN0760,BK0760,U489,Pooja,242,Dehradun,Scooty,2464,444,370,1650,2024-01-22,received,False,Cash,Yamaha Fascino,Pooja
TXN0761,BK0761,U203,Neha,743,Haridwar,Scooty,693,125,104,464,2024-01-28,received,False,Card,TVS Ntorq,Neha
TXN0762,BK0762,U153,Arjun,75,Haridwar,Car,8270,1489,1240,5541,2024-01-01,received,False,Cash,i10,Arjun
TXN0763,BK0763,U337,Arjun,635,Mussoorie,Scooty,2750,495,412,1843,2024-03-13,received,False,Net Banking,Yamaha Fascino,Arjun
TXN0764,BK0764,U370,Priya,467,Rishikesh,Scooty,4683,843,702,3138,2024-03-14,received,False,Cash,TVS Ntorq,Priya
TXN0765,BK0765,U251,Aditi,874,Dehradun,Bike,3110,560,466,2084,2024-02-10,received,False,UPI,Yamaha FZ,Aditi
TXN0766,BK0766,U493,Priya,659,Dehradun,Scooty,4515,813,677,3025,2024-01-19,received,False,Net Banking,Suzuki Access,Priya
TXN0767,BK0767,U350,Arjun,88,Dehradun,Bike,580,104,87,389,2024-01-09,received,False,Card,TVS Apache RTR 160,Arjun
TXN0768,BK0768,U494,Arjun,945,Haridwar,Car,5812,1046,872,3894,2024-01-02,received,False,Cash,Swift,Arjun
TXN0769,BK0769,U076,Pooja,985,Dehradun,Bike,2289,412,343,1534,2024-02-20,received,False,UPI,KTM Duke 200,Pooja
TXN0770,BK0770,U054,Rohit,106,Rishikesh,Bike,1076,194,161,721,2024-02-16,pending,False,Card,Bajaj Avenger 220,Rohit
TXN0771,BK0771,U106,Neha,213,Rishikesh,Car,2263,407,339,1517,2024-01-02,received,False,UPI,Nexon,Neha
TXN0772,BK0772,U490,Rahul,256,Mussoorie,Bike,714,129,107,478,2024-04-05,pending,False,Net Banking,Yamaha R15,Rahul
TXN0773,BK0773,U494,Arjun,171,Rishikesh,Car,16764,3018,2515,11231,2024-02-02,pending,False,UPI,Creta,Arjun
TXN0774,BK0774,U239,Pooja,229,Dehradun,Bike,3976,716,596,2664,2024-01-22,received,False,Net Banking,TVS Apache RTR 160,Pooja
TXN0775,BK0775,U350,Arjun,734,Mussoorie,Scooty,2905,523,436,1946,2024-03-08,received,False,UPI,Suzuki Access,Arjun
TXN0776,BK0776,U118,Neha,734,Mussoorie,Scooty,2324,418,349,1557,2024-02-15,refunded,False,Card,Suzuki Access,Neha
TXN0777,BK0777,U179,Rohit,153,Dehradun,Car,4408,793,661,2954,2024-01-01,received,False,Net Banking,Sonet,Rohit
TXN0778,BK0778,U316,Priya,460,Dehradun,Bike,5061,911,759,3391,2024-01-03,received,False,Net Banking,Yamaha R15,Priya
TXN0779,BK0779,U241,Arjun,260,Rishikesh,Scooty,4382,789,657,2936,2024-03-27,received,False,Card,TVS Ntorq,Arjun
TXN0780,BK0780,U251,Aditi,628,Rishikesh,Bike,4134,744,620,2770,2024-02-25,refunded,False,Card,RE Classic 350,Aditi
TXN0781,BK0781,U203,Neha,335,Auli,Scooty,722,130,108,484,2024-01-21,received,False,Net Banking,Ather 450X,Neha
TXN0782,BK0782,U181,Arjun,340,Dehradun,Bike,706,127,106,473,2024-03-28,refunded,False,Cash,RE Classic 350,Arjun
TXN0783,BK0783,U454,Sneha,83,Dehradun,Scooty,559,101,84,374,2024-03-06,received,False,Card,Yamaha Fascino,Sneha
TXN0784,BK0784,U364,Priya,132,Dehradun,Car,5210,938,782,3490,2024-02-24,received,False,UPI,Creta,Priya
TXN0785,BK0785,U007,Rahul,215,Mussoorie,Scooty,2404,433,361,1610,2024-01-02,pending,False,Net Banking,TVS Ntorq,Rahul
TXN0786,BK0786,U165,Karan,40,Rishikesh,Bike,1440,259,216,965,2024-04-05,received,False,UPI,Yamaha R15,Karan
TXN0787,BK0787,U362,Pooja,927,Haridwar,Car,3406,613,511,2282,2024-03-26,received,False,Card,Baleno,Pooja
TXN0788,BK0788,U141,Rahul,203,Mussoorie,Scooty,2668,480,400,1788,2024-02-12,received,False,Card,Ather 450X,Rahul
TXN0789,BK0789,U393,Aditi,587,Rishikesh,Scooty,1362,245,204,913,2024-03-12,received,False,Cash,Ather 450X,Aditi
TXN0790,BK0790,U447,Neha,426,Haridwar,Car,9300,1674,1395,6231,2024-02-20,received,False,Card,Swift,Neha
TXN0791,BK0791,U219,Pooja,627,Haridwar,Car,7172,1291,1076,4805,2024-03-12,pending,False,Cash,i20,Pooja
TXN0792,BK0792,U005,Aditi,255,Dehradun,Car,2102,378,315,1409,2024-01-01,received,False,Cash,Maruti Alto,Aditi
TXN0793,BK0793,U033,Arjun,966,Rishikesh,Car,1383,249,207,927,2024-02-19,received,False,Cash,WagonR,Arjun
TXN0794,BK0794,U298,Aditi,476,Mussoorie,Scooty,612,110,92,410,2024-01-04,refunded,False,Cash,Yamaha Fascino,Aditi
TXN0795,BK0795,U404,Pooja,753,Nainital,Car,4548,819,682,3047,2024-03-11,received,False,Net Banking,Swift,Pooja
TXN0796,BK0796,U251,Aditi,417,Rishikesh,Car,4758,856,714,3188,2024-01-19,pending,False,UPI,i10,Aditi
TXN0797,BK0797,U265,Aman,4,Dehradun,Bike,3890,700,584,2606,2024-01-17,received,False,UPI,KTM Duke 200,Aman
TXN0798,BK0798,U004,Neha,326,Rishikesh,Scooty,4788,862,718,3208,2024-01-03,pending,False,UPI,Ola S1,Neha
TXN0799,BK0799,U316,Priya,587,Rishikesh,Scooty,4086,735,613,2738,2024-02-23,received,False,UPI,Ather 450X,Priya
TXN0800,BK0800,U100,Rahul,126,Dehradun,Car,4680,842,702,3136,2024-01-21,refunded,False,Cash,Swift,Rahul
TXN0801,BK0801,U358,Rahul,251,Dehradun,Scooty,3312,596,497,2219,2024-01-21,received,True,Cash,TVS Jupiter,Rahul
TXN0802,BK0802,U479,Rohit,50,Mussoorie,Scooty,2097,377,315,1405,2024-03-05,pending,False,Cash,Ather 450X,Rohit
TXN0803,BK0803,U332,Karan,456,Dehradun,Car,15648,2817,2347,10484,2024-02-08,received,False,Cash,Creta,Karan
TXN0804,BK0804,U379,Priya,59,Mussoorie,Scooty,4344,782,652,2910,2024-04-01,received,False,Cash,Ather 450X,Priya
TXN0805,BK0805,U090,Arjun,961,Haridwar,Bike,1716,309,257,1150,2024-04-05,received,False,Card,Bajaj Avenger 220,Arjun
TXN0806,BK0806,U024,Rahul,791,Dehradun,Scooty,621,112,93,416,2024-01-12,received,False,Net Banking,Honda Activa,Rahul
TXN0807,BK0807,U419,Sneha,333,Dehradun,Car,4818,867,723,3228,2024-03-05,received,False,Cash,Swift,Sneha
TXN0808,BK0808,U238,Rohit,457,Haridwar,Bike,4122,742,618,2762,2024-03-10,received,False,Card,Yamaha R15,Rohit
TXN0809,BK0809,U021,Pooja,227,Rishikesh,Scooty,661,119,99,443,2024-02-26,received,False,UPI,Suzuki Access,Pooja
TXN0810,BK0810,U497,Rohit,244,Dehradun,Bike,460,83,69,308,2024-02-02,received,False,Cash,TVS Apache RTR 160,Rohit
TXN0811,BK0811,U004,Neha,724,Rishikesh,Bike,4823,868,723,3232,2024-03-16,received,False,Cash,KTM Duke 200,Neha
